1,1,10.919,0.323,3.629,1.829,10.92
1,2,13.503,0.749,3.7655,1.912,27.01
1,3,11.4973,0.595,3.78767,1.86567,34.496
1,4,9.73825,0.30925,3.61125,1.83125,38.958
1,5,9.2666,0.3094,3.6254,1.8616,46.338
1,6,8.55167,0.3035,3.60783,1.89333,51.314
1,7,8.41243,0.303857,3.67943,1.933,58.894
1,8,7.8425,0.306,3.63663,1.87088,62.749
1,9,9.68578,0.399333,4.29945,1.90367,87.179
1,10,7.9292,0.3036,3.594,1.8685,79.3
1,11,8.14364,0.305455,3.60409,1.86946,89.588
1,12,7.63225,0.30325,3.584,1.86742,91.593
1,13,8.09954,0.305308,3.61954,1.90392,105.304
1,14,7.91357,0.311286,3.6005,1.90086,110.797
1,15,7.84973,0.304467,3.61253,1.87867,117.753
1,16,7.65269,0.304937,3.58738,1.87975,122.451
1,17,7.66988,0.302529,3.60647,1.877,130.394
1,18,7.52311,0.307056,3.59528,1.88639,135.429
1,19,7.81047,0.306,3.59805,1.88669,148.406
1,20,7.70595,0.3041,3.5884,1.89725,154.126
1,21,7.71948,0.304857,3.58338,1.8901,162.117
1,22,7.46018,0.304545,3.592,1.88955,164.132
1,23,7.52161,0.308044,3.59048,1.8717,173.007
1,24,7.67554,0.305083,3.58271,1.87279,184.221
1,25,7.53516,0.3056,3.58856,1.89772,188.39
1,26,8.00561,0.317808,3.79308,2.06619,208.154
1,27,7.73763,0.339111,3.60211,1.88067,208.929
1,28,7.57543,0.307036,3.58754,1.8895,212.122
1,29,7.62079,0.303104,3.58993,1.8789,221.009
1,30,7.46993,0.307133,3.58734,1.88833,224.11
1,31,7.53739,0.304677,3.584,1.90368,233.673
1,32,7.34578,0.301594,3.57222,1.87331,235.071
1,33,7.50291,0.30597,3.58097,1.88324,247.612
1,34,7.31429,0.300971,3.56183,1.87297,248.69
1,35,7.63731,0.330829,3.58106,1.88631,267.315
1,36,7.28828,0.298583,3.5535,1.87156,262.387
1,37,7.55384,0.327243,3.56606,1.88216,279.503
1,38,7.4175,0.297526,3.55434,1.87263,281.875
1,39,7.51844,0.321615,3.55915,1.87221,293.233
1,40,7.36615,0.296325,3.546,1.871,294.659
1,41,7.31673,0.29761,3.57217,1.88478,300
1,42,7.31433,0.298714,3.57217,1.88641,307.213
1,43,7.50505,0.303674,3.63158,1.93307,322.725
1,44,7.28052,0.294114,3.53343,1.86809,320.357
1,45,7.36987,0.2978,3.54998,1.89862,331.656
1,46,7.34559,0.292848,3.52496,1.867,337.91
1,47,7.32981,0.294298,3.53238,1.87764,344.51
1,48,7.34206,0.293021,3.52825,1.86708,352.437
1,49,7.25506,0.293939,3.53676,1.86504,355.511
1,50,7.2925,0.29266,3.52976,1.8628,364.639
2,1,10.948,0.318,3.594,1.764,10.952
2,2,12.0945,0.3085,3.6205,1.8025,24.194
2,3,11.1857,0.552,3.62533,1.83333,33.562
2,4,9.696,0.30825,3.61525,1.827,38.789
2,5,9.2734,0.3082,3.6106,1.8688,46.372
2,6,8.50267,0.303167,3.61584,1.86717,51.022
2,7,7.97357,0.311286,3.648,1.90414,55.819
2,8,8.06338,0.3015,3.60075,1.87625,64.511
2,9,8.86611,0.399222,3.64911,1.89689,79.8
2,10,7.7274,0.3072,3.5879,1.8668,77.28
2,11,7.57082,0.307182,3.58609,1.86836,83.284
2,12,7.71175,0.302917,3.58975,1.87617,92.549
2,13,7.80669,0.304385,3.58931,1.88046,101.495
2,14,7.86014,0.315286,3.60157,1.872,110.047
2,15,7.85507,0.303867,3.592,1.87407,117.834
2,16,7.89156,0.306688,3.59506,1.87313,126.272
2,17,7.88994,0.305941,3.58565,1.90835,134.135
2,18,7.4995,0.304722,3.60283,1.89,134.995
2,19,7.50658,0.302105,3.58716,1.90053,142.633
2,20,7.7886,0.3053,3.59205,1.88225,155.781
2,21,8.43448,0.385333,3.79662,2.15905,177.133
2,22,8.01373,0.342818,3.74596,2.11105,176.31
2,23,7.51891,0.303739,3.57557,1.87209,172.947
2,24,7.41879,0.304542,3.58583,1.88029,178.062
2,25,7.89588,0.33604,3.7654,2.10576,197.412
2,26,7.55977,0.304038,3.57685,1.89331,196.563
2,27,7.73319,0.33737,3.58771,1.89315,208.808
2,28,7.97746,0.333464,3.7435,1.90939,223.376
2,29,7.6771,0.30469,3.81555,1.87979,222.645
2,30,7.47547,0.305933,3.58627,1.8805,224.273
2,31,7.48997,0.303871,3.57271,1.86977,232.2
2,32,7.65766,0.330781,3.58375,1.88953,245.059
2,33,7.47355,0.301606,3.56291,1.87064,246.637
2,34,7.33582,0.299735,3.56956,1.87429,249.426
2,35,7.33226,0.300972,3.55537,1.87237,256.638
2,36,7.45786,0.297917,3.55942,1.87342,268.49
2,37,7.38968,0.300081,3.57857,1.88849,273.433
2,38,7.35732,0.299105,3.55769,1.87568,279.589
2,39,7.25833,0.296974,3.54495,1.867,283.083
2,40,7.34825,0.294725,3.55768,1.8754,293.944
2,41,7.3961,0.296366,3.53895,1.86927,303.252
2,42,7.36138,0.299738,3.55498,1.88481,309.192
2,43,7.33419,0.294791,3.53254,1.86921,315.385
2,44,7.2775,0.297636,3.5405,1.87566,320.227
2,45,7.23647,0.295356,3.53245,1.87476,325.659
2,46,7.2375,0.293783,3.52289,1.8663,332.94
2,47,7.29381,0.293149,3.53794,1.88272,342.824
2,48,7.33594,0.291,3.52536,1.88219,352.141
2,49,7.42918,0.309633,3.53351,1.879,364.05
2,50,7.22796,0.2917,3.54256,1.87284,361.412
3,1,17.079,0.319,3.619,1.821,17.083
3,2,12.9975,0.4225,3.7735,1.801,25.999
